NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B25075_001E,B25026_002E,B25026_008E,B25026_007E,B25026_006E,B25026_006E,B25026_004E,B25026_003E,B25077_001E,B25075_025E,B15003_022E,B17001_001E,B19001_017E,B19013_001E
"McLean County, North Dakota",0500000US38055,9576.0,46.6,8677.0,3412.0,7702.0,1097.0,838.0,1301.0,1301.0,1961.0,190.0,150300.0,29.0,998.0,9371.0,152.0,59976.0
"Mercer County, North Dakota",0500000US38057,8671.0,44.5,8254.0,3042.0,7303.0,728.0,862.0,1156.0,1156.0,1877.0,84.0,152200.0,14.0,940.0,8500.0,131.0,73801.0
"Morton County, North Dakota",0500000US38059,29633.0,37.5,27565.0,9306.0,22837.0,1675.0,1629.0,2823.0,2823.0,7215.0,592.0,173400.0,29.0,3868.0,29057.0,471.0,63549.0
"Mountrail County, North Dakota",0500000US38061,9675.0,35.2,6359.0,2188.0,6684.0,453.0,799.0,1070.0,1070.0,1792.0,134.0,161400.0,4.0,1134.0,9548.0,321.0,68082.0
"Nelson County, North Dakota",0500000US38063,3032.0,52.6,2978.0,1150.0,2420.0,449.0,203.0,412.0,412.0,466.0,39.0,77500.0,0.0,378.0,2946.0,77.0,51280.0
"Oliver County, North Dakota",0500000US38065,1768.0,49.2,1640.0,647.0,1506.0,278.0,187.0,248.0,248.0,202.0,39.0,125600.0,5.0,176.0,1753.0,21.0,66196.0
"Pembina County, North Dakota",0500000US38067,7136.0,48.1,6752.0,2503.0,5551.0,957.0,500.0,1138.0,1138.0,1108.0,127.0,80200.0,4.0,816.0,6932.0,141.0,56813.0
"Pierce County, North Dakota",0500000US38069,4373.0,46.9,4251.0,1480.0,3181.0,460.0,339.0,573.0,573.0,848.0,148.0,102900.0,46.0,319.0,4193.0,71.0,43086.0
"Ramsey County, North Dakota",0500000US38071,11578.0,42.7,9978.0,3142.0,7739.0,698.0,729.0,1808.0,1808.0,1893.0,224.0,112100.0,0.0,1305.0,11112.0,108.0,50776.0
"Ransom County, North Dakota",0500000US38073,5457.0,44.8,5293.0,1586.0,3797.0,513.0,412.0,763.0,763.0,689.0,64.0,113600.0,0.0,549.0,5303.0,79.0,57088.0
"Renville County, North Dakota",0500000US38075,2573.0,39.2,2471.0,771.0,1991.0,213.0,240.0,296.0,296.0,682.0,1.0,120400.0,0.0,231.0,2514.0,47.0,65927.0
"Richland County, North Dakota",0500000US38077,16329.0,38.2,15305.0,4757.0,11507.0,1194.0,1215.0,2275.0,2275.0,2355.0,186.0,109000.0,5.0,1767.0,15133.0,125.0,58125.0
"Rolette County, North Dakota",0500000US38079,14607.0,30.3,2812.0,3249.0,10094.0,930.0,1937.0,1971.0,1971.0,1774.0,230.0,73900.0,9.0,1474.0,14301.0,95.0,37313.0
"Sargent County, North Dakota",0500000US38081,3889.0,45.3,3715.0,1311.0,2913.0,452.0,259.0,682.0,682.0,513.0,30.0,83000.0,4.0,448.0,3820.0,49.0,57472.0
"Sheridan County, North Dakota",0500000US38083,1395.0,51.3,1362.0,541.0,1100.0,231.0,122.0,145.0,145.0,211.0,47.0,71800.0,1.0,124.0,1388.0,23.0,48375.0
"Sioux County, North Dakota",0500000US38085,4431.0,26.9,567.0,458.0,1658.0,221.0,297.0,537.0,537.0,87.0,13.0,74300.0,0.0,304.0,4337.0,25.0,39539.0
"Slope County, North Dakota",0500000US38087,665.0,52.1,622.0,257.0,563.0,123.0,92.0,68.0,68.0,103.0,0.0,117800.0,9.0,132.0,665.0,14.0,58750.0
"Stark County, North Dakota",0500000US38089,29837.0,34.5,27560.0,7644.0,20782.0,1759.0,1553.0,3035.0,3035.0,7491.0,466.0,222200.0,13.0,3456.0,29029.0,789.0,76817.0
"Steele County, North Dakota",0500000US38091,1969.0,49.8,1958.0,737.0,1575.0,276.0,192.0,358.0,358.0,258.0,29.0,73600.0,0.0,291.0,1936.0,39.0,58603.0
"Stutsman County, North Dakota",0500000US38093,21108.0,40.2,19822.0,5985.0,13991.0,1415.0,1333.0,2169.0,2169.0,3459.0,275.0,120500.0,10.0,2869.0,19520.0,292.0,53685.0
"Towner County, North Dakota",0500000US38095,2292.0,47.8,2020.0,755.0,1811.0,317.0,218.0,310.0,310.0,399.0,46.0,70300.0,0.0,240.0,2255.0,54.0,53929.0
"Traill County, North Dakota",0500000US38097,8075.0,41.0,7683.0,2448.0,6054.0,723.0,498.0,1281.0,1281.0,1210.0,76.0,115300.0,23.0,1087.0,7648.0,109.0,55764.0
"Walsh County, North Dakota",0500000US38099,10995.0,45.2,10019.0,3594.0,8368.0,1364.0,908.0,1517.0,1517.0,1570.0,175.0,81300.0,3.0,946.0,10725.0,167.0,51181.0
"Ward County, North Dakota",0500000US38101,68954.0,31.1,60884.0,16205.0,42942.0,3523.0,2860.0,5910.0,5910.0,15039.0,747.0,207600.0,56.0,8389.0,66562.0,1037.0,63037.0
"Wells County, North Dakota",0500000US38103,4179.0,51.8,4095.0,1629.0,3415.0,618.0,335.0,584.0,584.0,853.0,49.0,74900.0,0.0,542.0,4099.0,38.0,50685.0
"Williams County, North Dakota",0500000US38105,31643.0,32.0,27732.0,7980.0,21193.0,1516.0,1515.0,2878.0,2878.0,7897.0,700.0,224000.0,80.0,3409.0,30903.0,1314.0,90080.0
"Adams County, Ohio",0500000US39001,28111.0,42.1,27298.0,7467.0,19185.0,2018.0,1429.0,4286.0,4286.0,3524.0,503.0,94300.0,0.0,1277.0,27657.0,77.0,34709.0
"Allen County, Ohio",0500000US39003,104664.0,38.2,87249.0,26597.0,68540.0,8176.0,7240.0,15405.0,15405.0,10977.0,1210.0,107500.0,38.0,7063.0,100683.0,881.0,45575.0
"Ashland County, Ohio",0500000US39005,53343.0,40.0,51722.0,14571.0,37049.0,3750.0,3911.0,8584.0,8584.0,5267.0,966.0,120700.0,0.0,4447.0,51027.0,280.0,48509.0
"Ashtabula County, Ohio",0500000US39007,99175.0,42.2,92247.0,27737.0,69725.0,9325.0,6991.0,15418.0,15418.0,11507.0,1165.0,104700.0,52.0,5866.0,95570.0,331.0,41158.0
"Athens County, Ohio",0500000US39009,65103.0,28.2,59238.0,12516.0,32142.0,3934.0,3071.0,7302.0,7302.0,5032.0,1100.0,113900.0,86.0,4949.0,55368.0,386.0,34221.0
"Auglaize County, Ohio",0500000US39011,45871.0,41.2,44499.0,13717.0,35190.0,4025.0,3725.0,7962.0,7962.0,5866.0,1052.0,138700.0,24.0,3633.0,45200.0,348.0,55914.0
"Belmont County, Ohio",0500000US39013,69228.0,44.1,64723.0,20520.0,50605.0,8497.0,5219.0,10433.0,10433.0,7954.0,763.0,94300.0,18.0,5304.0,65224.0,582.0,44719.0
"Brown County, Ohio",0500000US39015,44059.0,41.1,42800.0,12789.0,33019.0,2663.0,3137.0,8293.0,8293.0,6172.0,702.0,116500.0,48.0,2607.0,43108.0,359.0,47999.0
"Butler County, Ohio",0500000US39017,373638.0,36.5,320711.0,92855.0,254865.0,20457.0,17779.0,56258.0,56258.0,47775.0,6789.0,159800.0,135.0,44722.0,361674.0,6404.0,59652.0
"Carroll County, Ohio",0500000US39019,28108.0,44.7,27311.0,8655.0,22171.0,2962.0,1919.0,4940.0,4940.0,3200.0,869.0,113300.0,90.0,1403.0,27717.0,268.0,48545.0
"Champaign County, Ohio",0500000US39021,39175.0,41.6,36965.0,11086.0,28256.0,3344.0,3086.0,5668.0,5668.0,5198.0,474.0,124400.0,15.0,2931.0,38229.0,189.0,53673.0
"Clark County, Ohio",0500000US39023,136175.0,41.2,117716.0,35768.0,87109.0,12171.0,9367.0,17947.0,17947.0,13858.0,1544.0,103200.0,66.0,10432.0,132847.0,962.0,44154.0
"Clermont County, Ohio",0500000US39025,201092.0,39.7,191898.0,55391.0,152676.0,12478.0,12332.0,32091.0,32091.0,28017.0,4515.0,159100.0,96.0,25022.0,199067.0,3436.0,61265.0
"Clinton County, Ohio",0500000US39027,41854.0,39.4,39547.0,10313.0,26900.0,2625.0,1790.0,6827.0,6827.0,4778.0,684.0,121700.0,6.0,3012.0,40597.0,279.0,48675.0
"Columbiana County, Ohio",0500000US39029,105230.0,43.4,100017.0,29973.0,73951.0,12033.0,8313.0,15856.0,15856.0,11054.0,1358.0,104100.0,81.0,7046.0,101206.0,771.0,45389.0
"Coshocton County, Ohio",0500000US39031,36665.0,41.2,35539.0,10758.0,27585.0,3718.0,2602.0,5753.0,5753.0,4186.0,630.0,97100.0,25.0,2105.0,36173.0,106.0,43380.0
"Crawford County, Ohio",0500000US39033,42485.0,42.9,41167.0,12331.0,29367.0,5197.0,3099.0,5957.0,5957.0,4379.0,603.0,85200.0,10.0,2478.0,41775.0,204.0,40563.0
"Cuyahoga County, Ohio",0500000US39035,1258710.0,40.4,795889.0,315085.0,769556.0,114269.0,86276.0,167958.0,167958.0,112358.0,14825.0,122200.0,825.0,158303.0,1232253.0,23131.0,45289.0
"Darke County, Ohio",0500000US39037,52185.0,42.0,50964.0,15031.0,37898.0,5296.0,4058.0,7426.0,7426.0,6385.0,765.0,112100.0,104.0,2991.0,51361.0,260.0,47043.0
"Defiance County, Ohio",0500000US39039,38488.0,39.9,35301.0,11488.0,28953.0,3675.0,3288.0,6465.0,6465.0,4603.0,826.0,109400.0,16.0,2717.0,37701.0,273.0,50822.0
"Delaware County, Ohio",0500000US39041,188996.0,38.0,167734.0,54052.0,157229.0,5106.0,6891.0,26455.0,26455.0,35016.0,4723.0,267600.0,305.0,41266.0,186236.0,8850.0,94234.0
"Erie County, Ohio",0500000US39043,75808.0,44.5,65526.0,21975.0,52712.0,8445.0,4705.0,12079.0,12079.0,7937.0,838.0,130900.0,35.0,7236.0,74772.0,874.0,48276.0
"Fairfield County, Ohio",0500000US39045,150163.0,39.3,133694.0,39239.0,108492.0,9349.0,8294.0,25379.0,25379.0,21271.0,2174.0,164400.0,131.0,18030.0,147210.0,2020.0,61473.0
"Fayette County, Ohio",0500000US39047,28719.0,41.3,27064.0,7171.0,17168.0,2003.0,1441.0,3486.0,3486.0,3064.0,306.0,107100.0,0.0,2199.0,28041.0,251.0,41954.0
"Franklin County, Ohio",0500000US39049,1232118.0,33.9,841819.0,260835.0,669669.0,52625.0,51464.0,130308.0,130308.0,142446.0,17106.0,153100.0,830.0,197863.0,1203356.0,22542.0,54037.0
"Fulton County, Ohio",0500000US39051,42466.0,40.0,40024.0,12660.0,33559.0,3472.0,3276.0,7376.0,7376.0,6431.0,582.0,131100.0,63.0,3126.0,41932.0,336.0,55860.0
"Gallia County, Ohio",0500000US39053,30376.0,40.5,28790.0,8598.0,22434.0,2189.0,2837.0,4891.0,4891.0,3700.0,675.0,101200.0,0.0,1862.0,29549.0,146.0,39423.0
"Geauga County, Ohio",0500000US39055,94020.0,44.2,90951.0,29806.0,81150.0,9011.0,7671.0,20499.0,20499.0,11987.0,1822.0,221500.0,224.0,15428.0,93201.0,2929.0,74165.0
"Greene County, Ohio",0500000US39057,164325.0,38.0,141803.0,42968.0,107586.0,12046.0,10014.0,21494.0,21494.0,17638.0,2993.0,161600.0,101.0,21775.0,155180.0,3356.0,61116.0
"Guernsey County, Ohio",0500000US39059,39478.0,42.3,37839.0,11495.0,28907.0,3964.0,3041.0,5815.0,5815.0,4315.0,655.0,98600.0,35.0,2373.0,38905.0,203.0,41566.0
"Hamilton County, Ohio",0500000US39061,805965.0,37.0,549898.0,193350.0,486016.0,54529.0,49277.0,105987.0,105987.0,82304.0,11913.0,143700.0,1018.0,116797.0,787878.0,18306.0,50399.0
"Hancock County, Ohio",0500000US39063,75672.0,38.9,70392.0,21885.0,52888.0,5144.0,5179.0,8851.0,8851.0,11626.0,1667.0,130700.0,40.0,8523.0,73352.0,1053.0,51604.0
"Hardin County, Ohio",0500000US39065,31652.0,35.8,30512.0,8359.0,21535.0,2915.0,1952.0,4711.0,4711.0,3583.0,548.0,93500.0,6.0,1565.0,29273.0,90.0,44842.0
"Harrison County, Ohio",0500000US39067,15521.0,46.2,14882.0,5045.0,12128.0,1621.0,1145.0,2595.0,2595.0,2126.0,77.0,85300.0,0.0,719.0,15238.0,74.0,44000.0
"Henry County, Ohio",0500000US39069,27890.0,41.4,26390.0,8783.0,21778.0,2818.0,2893.0,4098.0,4098.0,3095.0,677.0,113600.0,26.0,1956.0,27366.0,265.0,54941.0
"Highland County, Ohio",0500000US39071,43109.0,40.2,41440.0,11702.0,29888.0,3156.0,2383.0,6486.0,6486.0,4709.0,548.0,102300.0,55.0,2043.0,42540.0,251.0,40593.0
"Hocking County, Ohio",0500000US39073,28690.0,42.7,27943.0,8346.0,21102.0,1983.0,1978.0,5086.0,5086.0,3654.0,397.0,114400.0,11.0,1908.0,27997.0,148.0,43382.0
"Holmes County, Ohio",0500000US39075,43702.0,30.6,43096.0,9505.0,34277.0,3208.0,4274.0,8712.0,8712.0,5400.0,359.0,170500.0,72.0,1278.0,42806.0,322.0,53619.0
"Huron County, Ohio",0500000US39077,58704.0,39.4,55623.0,15914.0,41380.0,4860.0,4567.0,8837.0,8837.0,6903.0,748.0,117000.0,46.0,3527.0,57994.0,384.0,48838.0
"Jackson County, Ohio",0500000US39079,32717.0,40.3,31754.0,8525.0,21015.0,2624.0,2101.0,4949.0,4949.0,2889.0,258.0,90800.0,39.0,2550.0,32206.0,106.0,40330.0
"Jefferson County, Ohio",0500000US39081,67607.0,44.5,61774.0,19339.0,46778.0,9869.0,5902.0,8607.0,8607.0,7319.0,858.0,87100.0,100.0,4770.0,65132.0,460.0,42327.0
"Knox County, Ohio",0500000US39083,60878.0,39.0,58773.0,16276.0,40841.0,3287.0,3427.0,9244.0,9244.0,7602.0,976.0,135600.0,50.0,5796.0,57551.0,439.0,48619.0
"Lake County, Ohio",0500000US39085,229266.0,43.3,211270.0,70303.0,172494.0,22180.0,17754.0,38511.0,38511.0,23792.0,3409.0,149300.0,208.0,28368.0,226093.0,3324.0,59958.0
"Lawrence County, Ohio",0500000US39087,61503.0,41.4,58678.0,17109.0,45486.0,6748.0,5294.0,9447.0,9447.0,5881.0,622.0,101600.0,84.0,3806.0,60659.0,257.0,44256.0
"Licking County, Ohio",0500000US39089,169762.0,39.8,157242.0,45865.0,120168.0,11579.0,10488.0,26129.0,26129.0,21559.0,2713.0,153900.0,90.0,17279.0,165642.0,2172.0,57571.0
"Logan County, Ohio",0500000US39091,45388.0,41.2,43113.0,13741.0,33497.0,3066.0,2582.0,7645.0,7645.0,6038.0,867.0,124400.0,36.0,3143.0,44763.0,329.0,51136.0
"Lorain County, Ohio",0500000US39093,304091.0,41.2,259775.0,83884.0,214416.0,26637.0,20033.0,42539.0,42539.0,33966.0,4623.0,138600.0,273.0,30342.0,294509.0,4092.0,53459.0
"Lucas County, Ohio",0500000US39095,434800.0,37.9,316376.0,107459.0,266395.0,32266.0,26407.0,56753.0,56753.0,42591.0,5592.0,105500.0,190.0,44900.0,424631.0,5388.0,42917.0
"Madison County, Ohio",0500000US39097,43537.0,40.2,39364.0,10369.0,27094.0,2776.0,2296.0,5529.0,5529.0,5447.0,530.0,150900.0,94.0,3587.0,38280.0,562.0,58326.0
"Mahoning County, Ohio",0500000US39099,233015.0,43.4,186987.0,66569.0,159752.0,28185.0,16114.0,33419.0,33419.0,23748.0,3112.0,98300.0,100.0,24386.0,225694.0,2341.0,41872.0
"Marion County, Ohio",0500000US39101,65620.0,40.5,59031.0,16694.0,41438.0,5885.0,3904.0,8618.0,8618.0,7873.0,837.0,93400.0,7.0,3558.0,59109.0,293.0,43557.0
"Medina County, Ohio",0500000US39103,175543.0,41.8,167895.0,52972.0,144780.0,13152.0,13094.0,30967.0,30967.0,22689.0,2536.0,182100.0,250.0,25845.0,173981.0,3321.0,69319.0
"Meigs County, Ohio",0500000US39105,23345.0,42.8,22751.0,7140.0,18157.0,1898.0,1788.0,3871.0,3871.0,2497.0,421.0,86300.0,0.0,1367.0,23052.0,78.0,39640.0
"Mercer County, Ohio",0500000US39107,40886.0,40.0,39808.0,12236.0,32169.0,3839.0,3824.0,6544.0,6544.0,5581.0,631.0,134800.0,28.0,2957.0,40300.0,362.0,55220.0
"Miami County, Ohio",0500000US39109,103864.0,41.4,97723.0,28744.0,73487.0,7974.0,6559.0,16083.0,16083.0,13571.0,2307.0,137600.0,59.0,9739.0,102555.0,1019.0,53432.0
"Monroe County, Ohio",0500000US39111,14442.0,46.3,14146.0,4534.0,10513.0,2118.0,974.0,2108.0,2108.0,1214.0,87.0,93200.0,0.0,711.0,14245.0,78.0,41368.0
"Montgomery County, Ohio",0500000US39113,532761.0,39.4,391493.0,135392.0,322797.0,40471.0,31311.0,65134.0,65134.0,54881.0,6804.0,109600.0,186.0,56864.0,516898.0,6165.0,45394.0
"Morgan County, Ohio",0500000US39115,14857.0,43.8,13849.0,4551.0,11424.0,1477.0,1212.0,2812.0,2812.0,1931.0,181.0,91400.0,12.0,877.0,14485.0,115.0,38941.0
"Morrow County, Ohio",0500000US39117,35032.0,41.5,34143.0,10259.0,28776.0,2483.0,2839.0,6438.0,6438.0,4368.0,317.0,137800.0,33.0,2237.0,34626.0,132.0,53032.0
"Muskingum County, Ohio",0500000US39119,85991.0,40.2,79381.0,22913.0,58592.0,7733.0,6175.0,11677.0,11677.0,10354.0,1271.0,110500.0,60.0,5687.0,83591.0,448.0,42464.0
"Noble County, Ohio",0500000US39121,14429.0,47.9,13237.0,4057.0,10128.0,1551.0,1323.0,2204.0,2204.0,1207.0,80.0,88100.0,0.0,585.0,11815.0,72.0,41398.0
"Ottawa County, Ohio",0500000US39123,40981.0,47.8,39281.0,13587.0,31687.0,4167.0,3181.0,7581.0,7581.0,4639.0,628.0,144200.0,23.0,4008.0,40377.0,628.0,54580.0
"Paulding County, Ohio",0500000US39125,19057.0,41.3,18125.0,5963.0,14851.0,2164.0,1597.0,3568.0,3568.0,1711.0,356.0,91100.0,9.0,1101.0,18878.0,186.0,48003.0
"Perry County, Ohio",0500000US39127,35947.0,39.8,34999.0,9926.0,26526.0,2774.0,2576.0,5747.0,5747.0,3723.0,854.0,96100.0,60.0,1978.0,35496.0,182.0,43674.0
"Pickaway County, Ohio",0500000US39129,56804.0,39.3,53232.0,14240.0,39537.0,4136.0,3720.0,7512.0,7512.0,6375.0,1253.0,150100.0,66.0,4337.0,52003.0,413.0,58706.0
"Pike County, Ohio",0500000US39131,28298.0,40.8,27158.0,7445.0,19716.0,1702.0,2141.0,4692.0,4692.0,3422.0,115.0,97800.0,17.0,1333.0,27729.0,174.0,41128.0
"Portage County, Ohio",0500000US39133,161796.0,37.7,147808.0,42335.0,111418.0,14127.0,11598.0,24435.0,24435.0,18590.0,2307.0,150400.0,134.0,17432.0,154946.0,1772.0,52427.0
"Preble County, Ohio",0500000US39135,41561.0,42.2,40424.0,12273.0,31037.0,3505.0,3202.0,8034.0,8034.0,4415.0,659.0,116600.0,32.0,2695.0,40909.0,249.0,51356.0
"Putnam County, Ohio",0500000US39137,34116.0,39.4,32370.0,10518.0,28066.0,3898.0,3331.0,6360.0,6360.0,3921.0,268.0,143200.0,31.0,2711.0,33813.0,299.0,60245.0
"Richland County, Ohio",0500000US39139,121888.0,41.2,105925.0,32518.0,78127.0,11701.0,9066.0,15706.0,15706.0,12351.0,1852.0,102600.0,82.0,9388.0,113957.0,682.0,42849.0
"Ross County, Ohio",0500000US39141,77193.0,40.4,69703.0,20068.0,50449.0,5356.0,4719.0,12012.0,12012.0,8045.0,1013.0,111700.0,27.0,5302.0,71189.0,667.0,44587.0
"Sandusky County, Ohio",0500000US39143,59870.0,41.5,54182.0,17420.0,43968.0,5594.0,4717.0,9642.0,9642.0,6251.0,665.0,111300.0,19.0,4135.0,58761.0,337.0,49032.0
"Scioto County, Ohio",0500000US39145,77366.0,39.7,73052.0,20360.0,52239.0,6542.0,5963.0,11643.0,11643.0,8603.0,2006.0,92000.0,10.0,4815.0,73304.0,453.0,37936.0
"Seneca County, Ohio",0500000US39147,55711.0,39.4,52412.0,15417.0,38688.0,6187.0,4576.0,7776.0,7776.0,5395.0,610.0,97000.0,9.0,3492.0,52779.0,337.0,48415.0
"Shelby County, Ohio",0500000US39149,48949.0,39.5,46226.0,13051.0,34977.0,3722.0,3162.0,8327.0,8327.0,4884.0,846.0,134400.0,28.0,3277.0,48224.0,437.0,56169.0
"Stark County, Ohio",0500000US39151,374762.0,41.7,331467.0,103854.0,260523.0,35333.0,26152.0,56873.0,56873.0,44028.0,4502.0,124000.0,92.0,37497.0,365197.0,3766.0,48714.0
"Summit County, Ohio",0500000US39153,541372.0,40.8,430787.0,145616.0,363717.0,45141.0,36332.0,80199.0,80199.0,58226.0,7240.0,134300.0,322.0,73796.0,532511.0,9457.0,51562.0
"Trumbull County, Ohio",0500000US39155,204908.0,43.8,181833.0,60787.0,146048.0,26973.0,16085.0,32007.0,32007.0,20390.0,2171.0,99400.0,73.0,18210.0,200895.0,1626.0,43811.0
"Tuscarawas County, Ohio",0500000US39157,92579.0,40.9,89816.0,25506.0,66204.0,9266.0,6741.0,14859.0,14859.0,9775.0,1053.0,114400.0,23.0,6528.0,91235.0,687.0,46992.0
"Union County, Ohio",0500000US39159,53955.0,38.2,49639.0,14566.0,40366.0,2778.0,2560.0,7413.0,7413.0,7285.0,1021.0,174300.0,36.0,7181.0,50417.0,1128.0,71282.0
"Van Wert County, Ohio",0500000US39161,28501.0,41.4,27515.0,8685.0,21282.0,2771.0,2318.0,4361.0,4361.0,2686.0,462.0,98900.0,33.0,2019.0,28019.0,181.0,50547.0
"Vinton County, Ohio",0500000US39163,13128.0,41.0,12746.0,3778.0,10065.0,897.0,1309.0,2094.0,2094.0,1405.0,85.0,84100.0,11.0,557.0,13019.0,16.0,41080.0
"Warren County, Ohio",0500000US39165,222184.0,39.1,198434.0,61132.0,172826.0,9414.0,8971.0,33356.0,33356.0,35297.0,5418.0,196200.0,318.0,38132.0,215347.0,7585.0,76200.0
"Washington County, Ohio",0500000US39167,61154.0,43.6,58825.0,18875.0,45354.0,6691.0,5006.0,9124.0,9124.0,7899.0,586.0,114000.0,39.0,5362.0,59219.0,533.0,44763.0
"Wayne County, Ohio",0500000US39169,115747.0,38.8,109989.0,31079.0,84033.0,9323.0,8102.0,18308.0,18308.0,13556.0,1275.0,136400.0,86.0,10057.0,111893.0,992.0,51363.0
"Williams County, Ohio",0500000US39171,37270.0,41.6,35640.0,11233.0,27222.0,3416.0,2562.0,5298.0,5298.0,5177.0,671.0,95200.0,54.0,2418.0,35946.0,210.0,45044.0
"Wood County, Ohio",0500000US39173,129418.0,34.7,119403.0,33290.0,85947.0,8105.0,7496.0,19421.0,19421.0,15547.0,2037.0,149100.0,61.0,14516.0,122376.0,1881.0,55985.0
"Wyandot County, Ohio",0500000US39175,22359.0,41.7,21731.0,6696.0,16405.0,2416.0,1551.0,3251.0,3251.0,2309.0,575.0,111500.0,27.0,1582.0,21981.0,212.0,50723.0
"Adair County, Oklahoma",0500000US40001,22161.0,37.1,9618.0,5510.0,15116.0,2087.0,1993.0,3293.0,3293.0,2240.0,170.0,77100.0,11.0,1416.0,21906.0,49.0,33184.0
"Alfalfa County, Oklahoma",0500000US40003,5784.0,44.1,4400.0,1499.0,3526.0,477.0,386.0,536.0,536.0,790.0,86.0,67600.0,0.0,650.0,4729.0,80.0,52226.0
"Atoka County, Oklahoma",0500000US40005,13847.0,40.7,10174.0,3779.0,8993.0,913.0,980.0,1689.0,1689.0,1721.0,143.0,93200.0,52.0,979.0,12229.0,121.0,36528.0
"Beaver County, Oklahoma",0500000US40007,5479.0,41.0,4504.0,1612.0,4109.0,502.0,250.0,751.0,751.0,993.0,51.0,97000.0,10.0,613.0,5393.0,63.0,52908.0
"Beckham County, Oklahoma",0500000US40009,23290.0,34.9,19523.0,4788.0,14097.0,1009.0,1331.0,2241.0,2241.0,3179.0,666.0,123200.0,0.0,1835.0,21586.0,403.0,48851.0
"Blaine County, Oklahoma",0500000US40011,9777.0,41.7,7618.0,2788.0,6174.0,787.0,474.0,1047.0,1047.0,1308.0,155.0,82900.0,5.0,864.0,8105.0,70.0,44216.0
"Bryan County, Oklahoma",0500000US40013,44529.0,37.5,33247.0,10741.0,27722.0,2035.0,2078.0,4911.0,4911.0,6314.0,624.0,96100.0,9.0,4200.0,43087.0,296.0,39936.0
"Caddo County, Oklahoma",0500000US40015,29510.0,37.2,18543.0,7232.0,19709.0,2697.0,2359.0,3512.0,3512.0,3027.0,588.0,79400.0,19.0,2269.0,28327.0,192.0,40199.0
"Canadian County, Oklahoma",0500000US40017,129571.0,35.7,105804.0,33203.0,98741.0,5009.0,6545.0,15456.0,15456.0,25446.0,2666.0,148800.0,27.0,16196.0,127339.0,1845.0,66664.0
"Carter County, Oklahoma",0500000US40019,48530.0,38.2,36143.0,12530.0,33489.0,2219.0,3181.0,6423.0,6423.0,7968.0,745.0,102200.0,32.0,4056.0,47619.0,480.0,46913.0
"Cherokee County, Oklahoma",0500000US40021,48267.0,34.9,25154.0,10954.0,31203.0,3022.0,2910.0,5900.0,5900.0,6689.0,641.0,108700.0,23.0,4409.0,46379.0,212.0,38585.0
"Choctaw County, Oklahoma",0500000US40023,15051.0,42.4,9478.0,4169.0,10823.0,1100.0,1117.0,2034.0,2034.0,2445.0,72.0,84200.0,29.0,941.0,14840.0,104.0,30870.0
"Cimarron County, Oklahoma",0500000US40025,2269.0,44.6,2004.0,708.0,1582.0,251.0,197.0,343.0,343.0,400.0,8.0,57100.0,0.0,251.0,2234.0,36.0,44550.0
"Cleveland County, Oklahoma",0500000US40027,271818.0,33.4,214323.0,65936.0,176233.0,8680.0,12641.0,27559.0,27559.0,45320.0,5975.0,150400.0,116.0,33573.0,259817.0,3940.0,58488.0
"Coal County, Oklahoma",0500000US40029,5755.0,42.4,4078.0,1611.0,4119.0,582.0,342.0,701.0,701.0,823.0,18.0,85200.0,18.0,401.0,5661.0,61.0,39231.0
"Comanche County, Oklahoma",0500000US40031,124583.0,32.0,79469.0,23342.0,62051.0,6671.0,5558.0,10348.0,10348.0,16699.0,1080.0,118700.0,53.0,10404.0,114927.0,898.0,47238.0
"Cotton County, Oklahoma",0500000US40033,6062.0,41.0,4841.0,1799.0,4471.0,527.0,458.0,935.0,935.0,733.0,4.0,79300.0,0.0,491.0,5921.0,15.0,48732.0
"Craig County, Oklahoma",0500000US40035,14683.0,42.6,9694.0,4030.0,10301.0,950.0,632.0,2268.0,2268.0,1563.0,308.0,91400.0,22.0,1027.0,13909.0,54.0,40036.0
"Creek County, Oklahoma",0500000US40037,70931.0,40.6,56645.0,19657.0,52618.0,4960.0,4937.0,10323.0,10323.0,11265.0,1085.0,106600.0,45.0,5287.0,69783.0,577.0,46517.0
"Custer County, Oklahoma",0500000US40039,29248.0,30.5,23856.0,6177.0,16399.0,1401.0,1559.0,2522.0,2522.0,4526.0,299.0,125100.0,10.0,3211.0,27708.0,207.0,47250.0
"Delaware County, Oklahoma",0500000US40041,41433.0,46.2,27112.0,12463.0,30247.0,1665.0,2461.0,6440.0,6440.0,6519.0,581.0,110500.0,116.0,3317.0,40852.0,347.0,38438.0
